fromUNLOCODe,ToUNLOCODE,Distance,
USLAX,PABLB,2913,
USLAX,PAMIT,3646,12
USLAX,PAMIT,12398,
USLAX,PECLL,3655,
USLAX,PFPPT,3571,
USLAX,PHGES,6636,
USLAX,PHMNL,6530,
USLAX,PKBQM,10601,
USLAX,PKKHI,10596,
USLAX,PLGDY,8402,12
USLAX,PLGDY,14129,
USLAX,PRSJU,3991,12
USLAX,PRSJU,11692,
USLAX,PTLEI,7289,12
USLAX,PTLEI,12449,
USLAX,PTLIS,7109,12
USLAX,PTLIS,12269,
USLAX,RUKGD,8472,12
USLAX,RUKGD,14199,
USLAX,RULED,8818,12
USLAX,RULED,14545,
USLAX,SADMM,11395,
USLAX,SAJBI,11437,
USLAX,SAJED,10022,12
USLAX,SAJED,12046,
USLAX,SEGOT,8002,12
USLAX,SEGOT,13729,
USLAX,SGSIN,7714,
USLAX,SIKOP,8978,12
USLAX,SIKOP,13892,
USLAX,SLFNA,6982,12
USLAX,SLFNA,10602,
USLAX,SNDKR,6665,12
USLAX,SNDKR,10799,
USLAX,SVAQJ,2825,
USLAX,SYLTK,9324,12
USLAX,SYLTK,13030,
USLAX,SYLTK,14238,
USLAX,TGLFW,7895,12
USLAX,TGLFW,10963,
USLAX,THLCH,7839,
USLAX,TNSFA,8351,12
USLAX,TNSFA,13265,
USLAX,TNTUN,8128,12
USLAX,TNTUN,13042,
USLAX,TRAMB,9121,12
USLAX,TRAMB,13524,
USLAX,TRAMB,14035,
USLAX,TRIZM,8966,12
USLAX,TRIZM,13328,
USLAX,TRIZM,13880,
USLAX,TRMER,9294,12
USLAX,TRMER,13079,
USLAX,TRMER,14208,
USLAX,TWKEL,5945,
USLAX,TWKHH,6176,
USLAX,TZDAR,11709,
USLAX,UAODS,9469,12
USLAX,UAODS,13872,
USLAX,UAODS,14383,
USLAX,USBAL,4889,12
USLAX,USBAL,12892,
USLAX,USCHS,4546,12
USLAX,USCHS,12769,
USLAX,USDUT,2382,
USLAX,USEWR,4978,12
USLAX,USEWR,14368,
USLAX,USHNL,2228,
USLAX,USHOU,4512,12
USLAX,USHOU,13408,
USLAX,USILM,4623,12
USLAX,USILM,12752,
USLAX,USLGB,5,
USLAX,USMIA,4156,12
USLAX,USMIA,12576,
USLAX,USMOB,4327,12
USLAX,USMOB,13134,
USLAX,USMSY,4346,12
USLAX,USMSY,13187,
USLAX,USOAK,376,
USLAX,USPHL,4930,12
USLAX,USPHL,12865,
USLAX,USSAV,4551,12
USLAX,USSAV,12769,
USLAX,USSEA,1161,
USLAX,UYMVD,7171,
USLAX,VELAG,3797,12
USLAX,VELAG,11579,
USLAX,VEPBL,3759,12
USLAX,VEPBL,11546,
USLAX,VNDAD,6893,
USLAX,VNHPH,6804,
USLAX,VNSGN,7228,
USLAX,YEADE,10652,12
USLAX,YEADE,11345,
USLAX,ZACPT,9395,12
USLAX,ZACPT,9414,
USLAX,ZADUR,10143,
USLAX,ZAPLZ,9769,
USLGB,AEJEA,11227,
USLGB,AOLAD,8905,12
USLGB,AOLAD,11011,
USLGB,AOLOB,9130,12
USLGB,AOLOB,10824,
USLGB,ARBHI,6880,
USLGB,ARBUE,7264,
USLGB,ARPMY,6636,
USLGB,ARPUD,6316,
USLGB,AUADL,7412,
USLGB,AUBNE,6279,
USLGB,AUFRE,8580,
USLGB,AUMEL,7019,
USLGB,AUSYD,6516,
USLGB,BDCGP,9217,
USLGB,BEANR,7777,12
USLGB,BEANR,13300,
USLGB,BEZEE,7716,12
USLGB,BEZEE,13239,
USLGB,BGVAR,9274,12
USLGB,BGVAR,13671,
USLGB,BGVAR,14188,
USLGB,BJCOO,7957,12
USLGB,BJCOO,11025,
USLGB,BRITJ,7860,
USLGB,BRMAO,5963,12
USLGB,BRMAO,10657,
USLGB,BRPNG,7514,12
USLGB,BRPNG,7877,
USLGB,BRRIG,7489,
USLGB,BRSSZ,7342,12
USLGB,BRSSZ,7973,
USLGB,BRVIX,7056,12
USLGB,BRVIX,8349,
USLGB,BSFPO,4230,12
USLGB,BSFPO,12569,
USLGB,BZBZE,3778,12
USLGB,BZBZE,12840,
USLGB,CAMTR,6166,12
USLGB,CAMTR,13403,
USLGB,CAVAN,1188,
USLGB,CDBOA,8715,12
USLGB,CDBOA,10874,
USLGB,CDMAT,8776,12
USLGB,CDMAT,11032,
USLGB,CGPNR,8657,12
USLGB,CGPNR,10958,
USLGB,CIABJ,7569,12
USLGB,CIABJ,10786,
USLGB,CLARI,4224,
USLGB,CLIQQ,4319,
USLGB,CLSAI,4988,
USLGB,CMDLA,8422,12
USLGB,CMDLA,11258,
USLGB,CNDLC,5777,
USLGB,CNFOC,5996,
USLGB,CNLYG,5825,
USLGB,CNSHA,5725,
USLGB,CNTAO,5731,
USLGB,CNXMN,6119,
USLGB,CNYTN,6383,
USLGB,COBAQ,3298,12
USLGB,COBAQ,12056,
USLGB,COBUN,3061,
USLGB,CRMOB,3196,12
USLGB,CRMOB,12553,
USLGB,CYLMS,9227,12
USLGB,CYLMS,12923,
USLGB,CYLMS,14141,
USLGB,DEBRV,7983,12
USLGB,DEBRV,13506,
USLGB,DEHAM,8039,12
USLGB,DEHAM,13562,
USLGB,DJJIB,10631,12
USLGB,DJJIB,11453,
USLGB,DKAAR,8092,12
USLGB,DKAAR,13819,
USLGB,DZAAE,7988,12
USLGB,DZAAE,12902,
USLGB,DZALG,7750,12
USLGB,DZALG,12664,
USLGB,DZBJA,7858,12
USLGB,DZBJA,12772,
USLGB,DZORN,7565,12
USLGB,DZORN,12479,
USLGB,DZSKI,7942,12
USLGB,DZSKI,12856,
USLGB,ECESM,3032,
USLGB,ECGYE,3194,
USLGB,EGALY,9135,12
USLGB,EGALY,12849,
USLGB,EGALY,14049,
USLGB,EGDAM,9259,12
USLGB,EGDAM,12715,
USLGB,EGDAM,14173,
USLGB,EGPSD,9279,12
USLGB,EGPSD,12695,
USLGB,EGPSD,14193,
USLGB,ESAGP,7391,12
USLGB,ESAGP,12305,
USLGB,ESALG,7338,12
USLGB,ESALG,12252,
USLGB,ESBCN,7847,12
USLGB,ESBCN,12761,
USLGB,ESLPA,6825,12
USLGB,ESLPA,11581,
USLGB,ESSCT,6738,12
USLGB,ESSCT,11566,
USLGB,ESTAR,7814,12
USLGB,ESTAR,12728,
USLGB,ESVGO,7156,12
USLGB,ESVGO,12472,
USLGB,ESVLC,7716,12
USLGB,ESVLC,12630,
USLGB,FIKTK,8720,12
USLGB,FIKTK,14447,
USLGB,FIRAU,8705,12
USLGB,FIRAU,14432,
USLGB,FJSUV,4793,
USLGB,FRBES,7382,12
USLGB,FRBES,12880,
USLGB,FRDKK,7687,12
USLGB,FRDKK,13210,
USLGB,FRFOS,8020,12
USLGB,FRFOS,12934,
USLGB,FRLEH,7579,12
USLGB,FRLEH,13102,
USLGB,FRLPE,7568,12
USLGB,FRLPE,12948,
USLGB,FRURO,7648,12
USLGB,FRURO,13171,
USLGB,GALBV,8387,12
USLGB,GALBV,11030,
USLGB,GAPOG,8398,12
USLGB,GAPOG,11074,
USLGB,GBABD,7621,12
USLGB,GBABD,13545,
USLGB,GBFXT,7721,12
USLGB,GBFXT,13259,
USLGB,GBSOU,7559,12
USLGB,GBSOU,13082,
USLGB,GBTHP,7752,12
USLGB,GBTHP,13275,
USLGB,GEPTI,9688,12
USLGB,GEPTI,14156,
USLGB,GEPTI,14602,
USLGB,GHTKD,7700,12
USLGB,GHTKD,10768,
USLGB,GNCKY,6966,12
USLGB,GNCKY,10698,
USLGB,GRPIR,8774,12
USLGB,GRPIR,13314,
USLGB,GRPIR,13688,
USLGB,GRSKG,9020,12
USLGB,GRSKG,13456,
USLGB,GRSKG,13934,
USLGB,GUGUM,5310,
USLGB,GWOXB,7135,12
USLGB,GWOXB,10880,
USLGB,HKHKG,6378,
USLGB,HNPCR,3738,12
USLGB,HNPCR,12839,
USLGB,IDJKT,7949,
USLGB,IDSRG,7774,
USLGB,IDSUB,7627,
USLGB,IEDUB,7432,12
USLGB,IEDUB,13127,
USLGB,ILASH,9339,12
USLGB,ILASH,12841,
USLGB,ILASH,14253,
USLGB,ILHFA,9342,12
USLGB,ILHFA,12910,
USLGB,ILHFA,14256,
USLGB,INCOK,9562,
USLGB,INMAA,9292,
USLGB,INNSA,10147,
USLGB,INPAV,10346,
USLGB,IRBND,11413,
USLGB,ITGIT,8365,12
USLGB,ITGIT,13279,
USLGB,ITGOA,8181,12
USLGB,ITGOA,13095,
USLGB,ITSAL,8331,12
USLGB,ITSAL,13245,
USLGB,ITTRS,8995,12
USLGB,ITTRS,13909,
USLGB,JOAQB,9637,12
USLGB,JOAQB,12591,
USLGB,JPHKT,5290,
USLGB,JPNGO,5007,
USLGB,JPOSA,5120,
USLGB,JPSMZ,4830,
USLGB,JPTYO,4866,
USLGB,JPUKB,5109,
USLGB,JPYOK,4844,
USLGB,KEMBA,11696,
USLGB,KRPUS,5234,
USLGB,KWSWK,11581,
USLGB,LBBEY,9347,12
USLGB,LBBEY,12945,
USLGB,LBBEY,14261,
USLGB,LKCMB,9284,
USLGB,LRMLW,7155,12
USLGB,LRMLW,10669,
USLGB,MAAGA,7043,12
USLGB,MAAGA,11913,
USLGB,MACAS,7245,12
USLGB,MACAS,12066,
USLGB,MAPTM,7357,12
USLGB,MAPTM,12232,
USLGB,MQFDF,4155,12
USLGB,MQFDF,11312,
USLGB,MUPLU,11041,
USLGB,MXESE,139,
USLGB,MXLZC,1392,
USLGB,MXPGO,4390,12
USLGB,MXPGO,13068,
USLGB,MYPEN,8078,
USLGB,MYPKG,7929,
USLGB,MYTPP,7741,
USLGB,NCNOU,5526,
USLGB,NGAPP,8005,12
USLGB,NGAPP,11089,
USLGB,NICIO,2286,
USLGB,NLRTM,7780,12
USLGB,NLRTM,13303,
USLGB,NOAES,7797,12
USLGB,NOAES,13789,
USLGB,NOBGO,7811,12
USLGB,NOBGO,13735,
USLGB,NOKRS,7887,12
USLGB,NOKRS,13653,
USLGB,NOSVG,7899,12
USLGB,NOSVG,13682,
USLGB,NZAKL,5663,
USLGB,NZLYT,6036,
USLGB,NZNPL,6110,
USLGB,NZNSN,6296,
USLGB,NZPOE,6503,
USLGB,NZWLG,5862,
USLGB,OMSLL,10887,
USLGB,PABLB,2918,
USLGB,PAMIT,3651,12
USLGB,PAMIT,12403,
USLGB,PECLL,3660,
USLGB,PFPPT,3576,
USLGB,PHGES,6631,
USLGB,PHMNL,6535,
USLGB,PKBQM,10596,
USLGB,PKKHI,10591,
USLGB,PLGDY,8407,12
USLGB,PLGDY,14134,
USLGB,PRSJU,3996,12
USLGB,PRSJU,11697,
USLGB,PTLEI,7294,12
USLGB,PTLEI,12454,
USLGB,PTLIS,7114,12
USLGB,PTLIS,12274,
USLGB,RUKGD,8477,12
USLGB,RUKGD,14204,
USLGB,RULED,8823,12
USLGB,RULED,14550,
USLGB,SADMM,11390,
USLGB,SAJBI,11432,
USLGB,SAJED,10027,12
USLGB,SAJED,12041,
USLGB,SEGOT,8007,12
USLGB,SEGOT,13734,
USLGB,SGSIN,7709,
USLGB,SIKOP,8983,12
USLGB,SIKOP,13897,
USLGB,SLFNA,6987,12
USLGB,SLFNA,10607,
USLGB,SNDKR,6670,12
USLGB,SNDKR,10804,
USLGB,SVAQJ,2820,
USLGB,SYLTK,9329,12
USLGB,SYLTK,13025,
USLGB,SYLTK,14243,
USLGB,TGLFW,7900,12
USLGB,TGLFW,10968,
USLGB,THLCH,7844,
USLGB,TNSFA,8356,12
USLGB,TNSFA,13270,
USLGB,TNTUN,8133,12
USLGB,TNTUN,13047,
USLGB,TRAMB,9126,12
USLGB,TRAMB,13519,
USLGB,TRAMB,14040,
USLGB,TRIZM,8971,12
USLGB,TRIZM,13323,
USLGB,TRIZM,13885,
USLGB,TRMER,9299,12
USLGB,TRMER,13074,
USLGB,TRMER,14213,
USLGB,TWKEL,5950,
USLGB,TWKHH,6181,
USLGB,TZDAR,11714,
USLGB,UAODS,9474,12
USLGB,UAODS,13867,
USLGB,UAODS,14388,
USLGB,USBAL,4894,12
USLGB,USBAL,12897,
USLGB,USCHS,4551,12
USLGB,USCHS,12774,
USLGB,USDUT,2387,
USLGB,USEWR,4983,12
USLGB,USEWR,14373,
USLGB,USHNL,2233,
USLGB,USHOU,4517,12
USLGB,USHOU,13413,
USLGB,USILM,4628,12
USLGB,USILM,12757,
USLGB,USLAX,5,
USLGB,USMIA,4161,12
USLGB,USMIA,12581,
USLGB,USMOB,4332,12
USLGB,USMOB,13139,
USLGB,USMSY,4351,12
USLGB,USMSY,13192,
USLGB,USOAK,371,
USLGB,USPHL,4935,12
USLGB,USPHL,12870,
USLGB,USSAV,4556,12
USLGB,USSAV,12774,
USLGB,USSEA,1166,
USLGB,UYMVD,7176,
USLGB,VELAG,3802,12
USLGB,VELAG,11584,
USLGB,VEPBL,3764,12
USLGB,VEPBL,11551,
USLGB,VNDAD,6898,
USLGB,VNHPH,6799,
USLGB,VNSGN,7233,
USLGB,YEADE,10657,12
USLGB,YEADE,11340,
USLGB,ZACPT,9400,12
USLGB,ZACPT,9419,
USLGB,ZADUR,10148,
USLGB,ZAPLZ,9774,
USMIA,AEJEA,8683,
USMIA,AEJEA,11497,
USMIA,AOLAD,5866,
USMIA,AOLOB,6098,
USMIA,ARBHI,5987,
USMIA,ARBUE,5639,
USMIA,ARPMY,5873,12
USMIA,ARPMY,6387,
USMIA,ARPUD,5553,12
USMIA,ARPUD,6371,
USMIA,AUADL,9622,12
USMIA,AUADL,12439,
USMIA,AUBNE,8930,12
USMIA,AUBNE,12729,
USMIA,AUFRE,10682,12
USMIA,AUFRE,11416,
USMIA,AUMEL,9171,12
USMIA,AUMEL,12369,
USMIA,AUSYD,8917,12
USMIA,AUSYD,12504,
USMIA,BDCGP,10428,
USMIA,BDCGP,12177,
USMIA,BEANR,4112,
USMIA,BEZEE,4056,
USMIA,BGVAR,5711,
USMIA,BJCOO,4954,
USMIA,BRITJ,5283,
USMIA,BRMAO,3106,
USMIA,BRPNG,4958,
USMIA,BRRIG,5283,
USMIA,BRSSZ,4793,
USMIA,BRVIX,4338,
USMIA,BSFPO,91,
USMIA,BZBZE,724,
USMIA,CAMTR,2366,
USMIA,CAVAN,5275,12
USMIA,CAVAN,13683,
USMIA,CDBOA,5676,
USMIA,CDMAT,5721,
USMIA,CGPNR,5625,
USMIA,CIABJ,4569,
USMIA,CLARI,3164,12
USMIA,CLARI,9006,
USMIA,CLIQQ,3230,12
USMIA,CLIQQ,8906,
USMIA,CLSAI,3887,12
USMIA,CLSAI,8115,
USMIA,CMDLA,5411,
USMIA,CNDLC,9886,12
USMIA,CNDLC,13309,
USMIA,CNDLC,14816,
USMIA,CNFOC,10108,12
USMIA,CNFOC,12514,
USMIA,CNFOC,14026,
USMIA,CNLYG,9904,12
USMIA,CNLYG,13295,
USMIA,CNLYG,14709,
USMIA,CNSHA,9826,12
USMIA,CNSHA,12904,
USMIA,CNSHA,14295,
USMIA,CNTAO,9818,12
USMIA,CNTAO,13163,
USMIA,CNTAO,14687,
USMIA,CNXMN,10186,12
USMIA,CNXMN,12346,
USMIA,CNXMN,13808,
USMIA,CNYTN,10443,12
USMIA,CNYTN,12149,
USMIA,CNYTN,13572,
USMIA,COBAQ,1116,
USMIA,COBUN,1595,12
USMIA,COBUN,10359,
USMIA,CRMOB,1119,
USMIA,CYLMS,5670,
USMIA,DEBRV,4306,
USMIA,DEHAM,4354,
USMIA,DJJIB,7063,
USMIA,DJJIB,10774,
USMIA,DKAAR,4376,
USMIA,DZAAE,4402,
USMIA,DZALG,4197,
USMIA,DZBJA,4294,
USMIA,DZORN,4044,
USMIA,DZSKI,4379,
USMIA,ECESM,1715,12
USMIA,ECESM,10142,
USMIA,ECGYE,2067,12
USMIA,ECGYE,9939,
USMIA,EGALY,5571,
USMIA,EGDAM,5691,
USMIA,EGPSD,5711,
USMIA,ESAGP,3913,
USMIA,ESALG,3860,
USMIA,ESBCN,4295,
USMIA,ESLPA,3389,
USMIA,ESSCT,3427,
USMIA,ESTAR,4321,
USMIA,ESVGO,3549,
USMIA,ESVLC,4197,
USMIA,FIKTK,5004,
USMIA,FIRAU,4989,
USMIA,FJSUV,7568,12
USMIA,FJSUV,12109,
USMIA,FRBES,3798,
USMIA,FRDKK,4018,
USMIA,FRFOS,4477,
USMIA,FRLEH,3916,
USMIA,FRLPE,3988,
USMIA,FRURO,3985,
USMIA,GALBV,5384,
USMIA,GAPOG,5378,
USMIA,GBABD,3905,
USMIA,GBFXT,4040,
USMIA,GBSOU,3885,
USMIA,GBTHP,4091,
USMIA,GEPTI,6124,
USMIA,GHTKD,4697,
USMIA,GNCKY,3868,
USMIA,GRPIR,5210,
USMIA,GRSKG,5465,
USMIA,GUGUM,9231,12
USMIA,GUGUM,13282,
USMIA,GUGUM,14476,
USMIA,GWOXB,4066,
USMIA,HKHKG,10438,12
USMIA,HKHKG,12144,
USMIA,HKHKG,13567,
USMIA,HNPCR,786,
USMIA,IDJKT,10982,
USMIA,IDJKT,11837,
USMIA,IDSRG,11172,
USMIA,IDSRG,12027,
USMIA,IDSUB,11355,
USMIA,IDSUB,12210,
USMIA,IEDUB,3623,
USMIA,ILASH,5793,
USMIA,ILHFA,5738,
USMIA,INCOK,8926,
USMIA,INCOK,10896,
USMIA,INMAA,9726,
USMIA,INMAA,11641,
USMIA,INNSA,8735,
USMIA,INNSA,11254,
USMIA,INPAV,8871,
USMIA,INPAV,11419,
USMIA,IRBND,8865,
USMIA,IRBND,11668,
USMIA,ITGIT,4818,
USMIA,ITGOA,4651,
USMIA,ITSAL,4853,
USMIA,ITTRS,5436,
USMIA,JOAQB,6069,
USMIA,JOAQB,11897,
USMIA,JPHKT,9369,12
USMIA,JPHKT,13231,
USMIA,JPHKT,14670,
USMIA,JPNGO,9119,12
USMIA,JPNGO,13595,
USMIA,JPNGO,15001,
USMIA,JPOSA,9212,12
USMIA,JPOSA,13397,
USMIA,JPOSA,14809,
USMIA,JPSMZ,8942,12
USMIA,JPSMZ,13576,
USMIA,JPSMZ,15070,
USMIA,JPTYO,8947,12
USMIA,JPTYO,13595,
USMIA,JPTYO,15053,
USMIA,JPUKB,9207,12
USMIA,JPUKB,13386,
USMIA,JPUKB,14798,
USMIA,JPYOK,8925,12
USMIA,JPYOK,13573,
USMIA,JPYOK,15031,
USMIA,KEMBA,8684,
USMIA,KEMBA,9157,
USMIA,KRPUS,9346,12
USMIA,KRPUS,13199,
USMIA,KRPUS,14615,
USMIA,KWSWK,9052,
USMIA,KWSWK,11870,
USMIA,LBBEY,5783,
USMIA,LKCMB,9170,
USMIA,LKCMB,11049,
USMIA,LRMLW,4100,
USMIA,MAAGA,3692,
USMIA,MACAS,3724,
USMIA,MAPTM,3783,
USMIA,MQFDF,1345,
USMIA,MUPLU,8951,
USMIA,MXESE,4034,12
USMIA,MXESE,12451,
USMIA,MXLZC,2830,12
USMIA,MXLZC,11386,
USMIA,MXPGO,652,
USMIA,MYPEN,10422,
USMIA,MYPEN,11976,
USMIA,MYPKG,10519,
USMIA,MYPKG,12054,
USMIA,MYTPP,10729,
USMIA,MYTPP,12287,
USMIA,NCNOU,8222,12
USMIA,NCNOU,12450,
USMIA,NGAPP,5015,
USMIA,NICIO,1926,12
USMIA,NICIO,10839,
USMIA,NLRTM,4117,
USMIA,NOAES,4149,
USMIA,NOBGO,4095,
USMIA,NOKRS,4171,
USMIA,NOSVG,4183,
USMIA,NZAKL,7759,12
USMIA,NZAKL,11449,
USMIA,NZLYT,7857,12
USMIA,NZLYT,11513,
USMIA,NZNPL,8477,12
USMIA,NZNPL,11395,
USMIA,NZNSN,8392,12
USMIA,NZNSN,12082,
USMIA,NZPOE,8599,12
USMIA,NZPOE,12289,
USMIA,NZWLG,7748,12
USMIA,NZWLG,11339,
USMIA,OMSLL,7690,
USMIA,OMSLL,10676,
USMIA,PABLB,1243,12
USMIA,PABLB,10575,
USMIA,PAMIT,788,
USMIA,PECLL,2593,12
USMIA,PECLL,9233,
USMIA,PFPPT,5736,12
USMIA,PFPPT,10938,
USMIA,PHGES,10511,12
USMIA,PHGES,12128,
USMIA,PHGES,13242,
USMIA,PHMNL,10613,12
USMIA,PHMNL,12027,
USMIA,PHMNL,13338,
USMIA,PKBQM,8559,
USMIA,PKBQM,11358,
USMIA,PKKHI,8554,
USMIA,PKKHI,11353,
USMIA,PLGDY,4691,
USMIA,PRSJU,960,
USMIA,PTLEI,3740,
USMIA,PTLIS,3560,
USMIA,RUKGD,4761,
USMIA,RULED,5107,
USMIA,SADMM,9277,
USMIA,SADMM,11645,
USMIA,SAJBI,8885,
USMIA,SAJBI,11699,
USMIA,SAJED,6459,
USMIA,SAJED,11347,
USMIA,SEGOT,4291,
USMIA,SGSIN,10697,
USMIA,SGSIN,12255,
USMIA,SIKOP,5424,
USMIA,SLFNA,3961,
USMIA,SNDKR,3558,
USMIA,SVAQJ,2076,12
USMIA,SVAQJ,11014,
USMIA,SYLTK,5719,
USMIA,TGLFW,4889,
USMIA,THLCH,11456,
USMIA,THLCH,13014,
USMIA,TNSFA,4878,
USMIA,TNTUN,4569,
USMIA,TRAMB,5570,
USMIA,TRIZM,5416,
USMIA,TRMER,5701,
USMIA,TWKEL,10059,12
USMIA,TWKEL,12594,
USMIA,TWKEL,14041,
USMIA,TWKHH,10262,12
USMIA,TWKHH,12361,
USMIA,TWKHH,13855,
USMIA,TZDAR,8829,
USMIA,TZDAR,9015,
USMIA,UAODS,5918,
USMIA,USBAL,903,
USMIA,USCHS,426,
USMIA,USDUT,6489,12
USMIA,USDUT,14768,
USMIA,USEWR,3220,
USMIA,USHNL,5928,12
USMIA,USHNL,13075,
USMIA,USHOU,962,
USMIA,USILM,752,
USMIA,USLAX,4156,12
USMIA,USLAX,12576,
USMIA,USLGB,4161,12
USMIA,USLGB,12581,
USMIA,USMOB,688,
USMIA,USMSY,741,
USMIA,USOAK,4493,12
USMIA,USOAK,12898,
USMIA,USPHL,940,
USMIA,USSAV,406,
USMIA,USSEA,5263,12
USMIA,USSEA,13669,
USMIA,UYMVD,5521,
USMIA,VELAG,1190,
USMIA,VEPBL,1260,
USMIA,VNDAD,10958,12
USMIA,VNDAD,11864,
USMIA,VNDAD,13422,
USMIA,VNHPH,10911,12
USMIA,VNHPH,12022,
USMIA,VNHPH,13470,
USMIA,VNSGN,11260,12
USMIA,VNSGN,11346,
USMIA,VNSGN,12904,
USMIA,YEADE,7089,
USMIA,YEADE,10646,
USMIA,ZACPT,6720,
USMIA,ZADUR,7449,
USMIA,ZAPLZ,7075,
USMOB,AEJEA,9341,
USMOB,AEJEA,12053,
USMOB,AOLAD,6525,
USMOB,AOLOB,6762,
USMOB,ARBHI,6288,12
USMOB,ARBHI,6535,
USMOB,ARBUE,6184,
USMOB,ARPMY,6044,12
USMOB,ARPMY,6932,
USMOB,ARPUD,5724,12
USMOB,ARPUD,6912,
USMOB,AUADL,9793,12
USMOB,AUADL,12995,
USMOB,AUBNE,9101,12
USMOB,AUBNE,13287,
USMOB,AUFRE,10853,12
USMOB,AUFRE,11972,
USMOB,AUMEL,9342,12
USMOB,AUMEL,12925,
USMOB,AUSYD,9088,12
USMOB,AUSYD,13062,
USMOB,BDCGP,11086,
USMOB,BDCGP,12733,
USMOB,BEANR,4740,
USMOB,BEZEE,4684,
USMOB,BGVAR,6369,
USMOB,BJCOO,5641,
USMOB,BRITJ,5537,
USMOB,BRMAO,3794,
USMOB,BRPNG,5442,
USMOB,BRRIG,5833,
USMOB,BRSSZ,5270,
USMOB,BRVIX,4879,
USMOB,BSFPO,749,
USMOB,BZBZE,846,
USMOB,CAMTR,3002,
USMOB,CAVAN,5446,12
USMOB,CAVAN,14241,
USMOB,CDBOA,6335,
USMOB,CDMAT,6409,
USMOB,CGPNR,6302,
USMOB,CIABJ,5227,
USMOB,CLARI,3335,12
USMOB,CLARI,9564,
USMOB,CLIQQ,3401,12
USMOB,CLIQQ,9464,
USMOB,CLSAI,4058,12
USMOB,CLSAI,8673,
USMOB,CMDLA,5997,
USMOB,CNDLC,10057,12
USMOB,CNDLC,13967,
USMOB,CNDLC,15372,
USMOB,CNFOC,10279,12
USMOB,CNFOC,13172,
USMOB,CNFOC,14582,
USMOB,CNLYG,10075,12
USMOB,CNLYG,13953,
USMOB,CNLYG,15265,
USMOB,CNSHA,9997,12
USMOB,CNSHA,13562,
USMOB,CNSHA,14851,
USMOB,CNTAO,9989,12
USMOB,CNTAO,13821,
USMOB,CNTAO,15243,
USMOB,CNXMN,10357,12
USMOB,CNXMN,13004,
USMOB,CNXMN,14364,
USMOB,CNYTN,10614,12
USMOB,CNYTN,12807,
USMOB,CNYTN,14128,
USMOB,COBAQ,1439,
USMOB,COBUN,1766,12
USMOB,COBUN,10917,
USMOB,CRMOB,1290,
USMOB,CYLMS,6328,
USMOB,DEBRV,4927,
USMOB,DEHAM,4975,
USMOB,DJJIB,7721,
USMOB,DJJIB,11330,
USMOB,DKAAR,4997,
USMOB,DZAAE,5060,
USMOB,DZALG,4855,
USMOB,DZBJA,4952,
USMOB,DZORN,4702,
USMOB,DZSKI,5037,
USMOB,ECESM,1886,12
USMOB,ECESM,10700,
USMOB,ECGYE,2238,12
USMOB,ECGYE,10497,
USMOB,EGALY,6229,
USMOB,EGDAM,6349,
USMOB,EGPSD,6369,
USMOB,ESAGP,4558,
USMOB,ESALG,4505,
USMOB,ESBCN,4953,
USMOB,ESLPA,4047,
USMOB,ESSCT,4085,
USMOB,ESTAR,4979,
USMOB,ESVGO,4237,
USMOB,ESVLC,4855,
USMOB,FIKTK,5625,
USMOB,FIRAU,5610,
USMOB,FJSUV,7739,12
USMOB,FJSUV,12650,
USMOB,FRBES,4393,
USMOB,FRDKK,4646,
USMOB,FRFOS,5135,
USMOB,FRLEH,4554,
USMOB,FRLPE,4583,
USMOB,FRURO,4623,
USMOB,GALBV,6071,
USMOB,GAPOG,6059,
USMOB,GBABD,4526,
USMOB,GBFXT,4668,
USMOB,GBSOU,4513,
USMOB,GBTHP,4719,
USMOB,GEPTI,6782,
USMOB,GHTKD,5384,
USMOB,GNCKY,4509,
USMOB,GRPIR,5868,
USMOB,GRSKG,6123,
USMOB,GUGUM,9402,12
USMOB,GUGUM,13940,
USMOB,GUGUM,15032,
USMOB,GWOXB,4410,
USMOB,HKHKG,10609,12
USMOB,HKHKG,12802,
USMOB,HKHKG,14123,
USMOB,HNPCR,915,
USMOB,IDJKT,11640,
USMOB,IDJKT,12393,
USMOB,IDSRG,11830,
USMOB,IDSRG,12583,
USMOB,IDSUB,11679,12
USMOB,IDSUB,12013,
USMOB,IDSUB,12766,
USMOB,IEDUB,4281,
USMOB,ILASH,6451,
USMOB,ILHFA,6396,
USMOB,INCOK,9584,
USMOB,INCOK,11452,
USMOB,INMAA,10384,
USMOB,INMAA,12197,
USMOB,INNSA,9393,
USMOB,INNSA,11810,
USMOB,INPAV,9529,
USMOB,INPAV,11975,
USMOB,IRBND,9523,
USMOB,IRBND,12224,
USMOB,ITGIT,5476,
USMOB,ITGOA,5309,
USMOB,ITSAL,5498,
USMOB,ITTRS,6094,
USMOB,JOAQB,6727,
USMOB,JOAQB,12453,
USMOB,JPHKT,9540,12
USMOB,JPHKT,13889,
USMOB,JPHKT,15226,
USMOB,JPNGO,9290,12
USMOB,JPNGO,14253,
USMOB,JPNGO,15557,
USMOB,JPOSA,9383,12
USMOB,JPOSA,14055,
USMOB,JPOSA,15365,
USMOB,JPSMZ,9113,12
USMOB,JPSMZ,14234,
USMOB,JPSMZ,15626,
USMOB,JPTYO,9118,12
USMOB,JPTYO,14253,
USMOB,JPTYO,15609,
USMOB,JPUKB,9378,12
USMOB,JPUKB,14044,
USMOB,JPUKB,15354,
USMOB,JPYOK,9096,12
